Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1714858643,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1714858644,1,,Aggregated,0.000000,0.000000,2,2,2,2,2,2,3,4,18,18,18,503,0,2,1.9549397614357065,1.5366000006906688,17.66019999922719,2843.4294234592444
1714858645,3,,Aggregated,0.000000,0.000000,2,2,2,2,2,3,3,4,10,18,18,1412,0,2,2.092218272005097,1.5366000006906688,17.66019999922719,2843.402266288952
1714858646,4,,Aggregated,160.000000,0.000000,2,3,3,3,4,4,4,5,7,18,18,2320,0,2,2.550654008641216,1.5366000006906688,17.66019999922719,2843.393965517241
1714858647,5,,Aggregated,417.000000,0.000000,3,3,4,4,4,5,5,6,10,18,18,3283,0,3,3.0072481571182172,1.5366000006906688,17.66019999922719,2843.3990252817543
1714858648,6,,Aggregated,581.333333,0.000000,3,4,4,5,5,6,7,9,11,18,18,4190,0,3,3.532707446248122,1.5366000006906688,17.66019999922719,2843.399045346062
1714858649,7,,Aggregated,665.750000,0.000000,4,5,5,6,6,7,8,9,14,18,18,5136,0,4,4.038130529581701,1.5366000006906688,17.66019999922719,2843.4010903426793
1714858650,8,,Aggregated,725.200000,0.000000,4,5,6,6,7,8,9,11,16,22,22,6052,0,4,4.570901784535487,1.5366000006906688,21.746899998106528,2843.40383344349
1714858651,9,,Aggregated,756.333333,0.000000,5,6,7,7,8,9,11,14,22,27,27,6955,0,5,5.111073774256866,1.5366000006906688,27.383299995562993,2843.4057512580875
1714858652,10,,Aggregated,779.714286,0.000000,5,7,7,8,9,10,14,16,25,33,33,7886,0,5,5.633967283766565,1.5366000006906688,33.25089999998454,2843.3986812072026
1714858653,10,,Aggregated,796.375000,0.000000,6,7,8,9,10,12,15,18,31,46,46,8794,0,6,6.172449022039465,1.5366000006906688,45.987700003024656,2843.4007277689334
1714858654,10,,Aggregated,809.333333,0.000000,6,8,9,9,11,12,16,19,31,46,46,9720,0,6,6.597154146070707,1.5366000006906688,45.987700003024656,2843.401646090535
1714858655,10,,Aggregated,816.200000,0.000000,7,8,9,10,11,13,17,19,31,41,46,10665,0,7,6.929575864962186,1.5366000006906688,45.987700003024656,2843.3981247069855
1714858656,10,,Aggregated,895.000000,0.000000,7,9,9,10,11,13,17,20,31,41,46,11599,0,7,7.223341296648481,1.5366000006906688,45.987700003024656,2843.4043452021724
1714858657,10,,Aggregated,919.600000,0.000000,8,9,10,10,11,13,18,20,31,41,46,12529,0,8,7.472956995740394,1.5366000006906688,45.987700003024656,2843.400830074228
1714858658,10,,Aggregated,922.700000,0.000000,8,9,10,10,11,13,18,20,31,41,46,13485,0,8,7.672908513134124,1.5366000006906688,45.987700003024656,2843.4038561364478
1714858659,10,,Aggregated,923.900000,0.000000,8,9,10,10,11,14,18,20,32,41,46,14422,0,8,7.8555413257184625,1.5366000006906688,45.987700003024656,2843.4045208708917
1714858660,10,,Aggregated,921.300000,0.000000,8,9,10,10,12,14,19,21,32,41,46,15340,0,8,8.026480384583776,1.5366000006906688,45.987700003024656,2843.4001303780965
1714858661,10,,Aggregated,924.000000,0.000000,9,9,10,10,12,14,19,21,33,41,46,16276,0,9,8.170869365911308,1.5366000006906688,45.987700003024656,2843.402064389285
1714858662,10,,Aggregated,923.700000,0.000000,9,10,10,10,12,15,19,21,33,44,46,17182,0,9,8.315436189011308,1.5366000006906688,45.987700003024656,2843.3990222325688
1714858663,10,,Aggregated,924.800000,0.000000,9,10,10,11,12,15,19,21,33,44,46,18089,0,9,8.42626463042042,1.5366000006906688,45.987700003024656,2843.4013488860633
1714858664,10,,Aggregated,923.700000,0.000000,9,10,10,11,12,15,19,22,34,52,80,19008,0,9,8.550704855835773,1.5366000006906688,79.72270000027493,2843.4031986531986
1714858665,10,,Aggregated,927.500000,0.000000,9,10,10,11,12,15,19,22,34,52,80,19906,0,9,8.65783516527048,1.5366000006906688,79.72270000027493,2843.402491711042
1714858666,10,,Aggregated,919.500000,0.000000,9,10,10,11,12,15,19,22,34,52,80,20878,0,9,8.726801604555318,1.5366000006906688,79.72270000027493,2843.402337388639
1714858667,10,,Aggregated,922.200000,0.000000,9,10,10,11,12,16,19,22,33,52,80,21834,0,9,8.797165801032431,1.5366000006906688,79.72270000027493,2843.40084272236
1714858668,10,,Aggregated,919.100000,0.000000,9,10,10,11,12,16,19,22,33,52,80,22820,0,9,8.848951411029278,1.5366000006906688,79.72270000027493,2843.4018404907974
1714858669,10,,Aggregated,922.100000,0.000000,9,10,10,11,12,16,19,22,33,52,80,23784,0,9,8.902755886301282,1.5366000006906688,79.72270000027493,2843.40094180962
1714858670,10,,Aggregated,925.000000,0.000000,9,10,10,11,12,16,19,22,33,52,80,24760,0,9,8.948699967687581,1.5366000006906688,79.72270000027493,2843.4001615508887
1714858671,10,,Aggregated,928.600000,0.000000,9,10,10,11,12,16,19,22,33,52,80,25721,0,9,8.995772364988715,1.5366000006906688,79.72270000027493,2843.402083900315
1714858672,10,,Aggregated,933.600000,0.000000,9,10,10,11,12,16,19,22,33,52,80,26658,0,9,9.04771348562847,1.5366000006906688,79.72270000027493,2843.403256058219
1714858673,10,,Aggregated,936.500000,0.000000,9,10,10,11,12,16,19,23,33,52,80,27565,0,9,9.109342916733672,1.5366000006906688,79.72270000027493,2843.4032650099766
1714858674,10,,Aggregated,943.400000,0.000000,9,10,10,11,12,16,19,23,34,52,80,28471,0,9,9.167304035678747,1.5366000006906688,79.72270000027493,2843.40054792596
1714858675,10,,Aggregated,938.900000,0.000000,9,10,10,11,12,16,19,23,34,52,80,29434,0,9,9.202471199963432,1.5366000006906688,79.72270000027493,2843.399673846572
1714858676,10,,Aggregated,945.300000,0.000000,9,10,10,11,12,16,19,23,34,51,80,30375,0,9,9.240433181880842,1.5366000006906688,79.72270000027493,2843.4011193415636
1714858677,10,,Aggregated,941.600000,0.000000,9,10,10,11,12,16,19,23,34,51,80,31329,0,9,9.273987567417214,1.5366000006906688,79.72270000027493,2843.399693574643
1714858678,10,,Aggregated,946.600000,0.000000,9,10,11,11,12,16,19,23,34,51,80,32248,0,9,9.314336123161336,1.5366000006906688,79.72270000027493,2843.4007070205903
1714858679,10,,Aggregated,943.000000,0.000000,9,10,11,11,12,16,19,23,34,51,80,33224,0,9,9.336500644101108,1.5366000006906688,79.72270000027493,2843.400313026728
1714858680,10,,Aggregated,941.400000,0.000000,9,10,11,11,12,16,19,23,34,51,80,34171,0,9,9.364508460381918,1.5366000006906688,79.72270000027493,2843.399403002546
1714858681,10,,Aggregated,936.400000,0.000000,9,10,11,11,12,17,19,23,34,51,80,35121,0,9,9.391431801481083,1.5366000006906688,79.72270000027493,2843.4010136385637
1714858682,10,,Aggregated,936.700000,0.000000,9,10,11,11,12,17,19,23,34,51,80,36040,0,9,9.423660055491462,1.5366000006906688,79.72270000027493,2843.4
1714858683,10,,Aggregated,935.800000,0.000000,9,10,11,11,12,17,20,23,34,51,80,36965,0,9,9.454538917893473,1.5366000006906688,79.72270000027493,2843.4002705261732
1714858684,10,,Aggregated,931.200000,0.000000,9,10,11,11,12,17,20,23,34,51,80,37913,0,9,9.477079358003452,1.5366000006906688,79.72270000027493,2843.400601376836
1714858685,10,,Aggregated,937.000000,0.000000,9,10,11,11,12,17,20,23,33,51,80,38816,0,9,9.50863342435552,1.5366000006906688,79.72270000027493,2843.399938169827
1714858686,10,,Aggregated,935.600000,0.000000,9,10,11,11,12,17,20,23,33,51,80,39761,0,9,9.529660654910304,1.5366000006906688,79.72270000027493,2843.400995950806
1714858687,10,,Aggregated,939.800000,0.000000,9,10,11,11,12,17,20,23,34,51,80,40622,0,9,9.570482878729813,1.5366000006906688,79.72270000027493,2843.399734134213
1714858688,10,,Aggregated,933.500000,0.000000,9,10,11,11,12,17,20,23,34,51,80,41558,0,9,9.593434068044226,1.5366000006906688,79.72270000027493,2843.40093363492
1714858689,10,,Aggregated,934.000000,0.000000,9,10,11,11,12,17,20,23,34,51,80,42483,0,9,9.615192130962747,1.5366000006906688,79.72270000027493,2843.4009603841537
1714858690,10,,Aggregated,925.400000,0.000000,9,10,11,11,12,17,20,23,34,51,80,43440,0,9,9.630290570895134,1.5366000006906688,79.72270000027493,2843.4005064456724
1714858691,10,,Aggregated,925.300000,0.000000,9,10,11,11,12,17,20,24,34,51,80,44375,0,9,9.648472045061283,1.5366000006906688,79.72270000027493,2843.399053521127
1714858692,10,,Aggregated,920.600000,0.000000,9,10,11,11,12,17,20,24,34,51,80,45312,0,9,9.665422892381757,1.5366000006906688,79.72270000027493,2843.401129943503
1714858693,10,,Aggregated,921.300000,0.000000,9,10,11,11,12,17,20,24,34,51,80,46239,0,9,9.686797964914557,1.5366000006906688,79.72270000027493,2843.399186833625
1714858694,10,,Aggregated,922.700000,0.000000,9,10,11,11,12,17,20,24,34,51,80,47144,0,9,9.71031165152936,1.5366000006906688,79.72270000027493,2843.400050907857
1714858695,10,,Aggregated,922.800000,0.000000,9,10,11,11,12,17,20,24,34,51,80,48071,0,9,9.728205512671536,1.5366000006906688,79.72270000027493,2843.401364648125
1714858696,10,,Aggregated,921.400000,0.000000,9,10,11,11,12,17,20,24,34,51,80,49005,0,9,9.743601277411479,1.5366000006906688,79.72270000027493,2843.399714314866
1714858697,10,,Aggregated,914.700000,0.000000,10,10,11,11,12,17,20,24,34,51,80,49929,0,10,9.761367085250875,1.5366000006906688,79.72270000027493,2843.401369945322
1714858698,10,,Aggregated,920.000000,0.000000,10,10,11,11,12,17,20,24,34,51,80,50848,0,10,9.77789033589533,1.5366000006906688,79.72270000027493,2843.3999370673378
