Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1714845145,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1714845146,1,,Aggregated,0.000000,0.000000,270,270,300,300,300,300,300,300,300,300,300,4,0,240.0,245.18712500048423,179.28590000155964,299.82010000094306,11746.0
1714845147,3,,Aggregated,0.000000,0.000000,240,240,240,270,300,300,300,300,300,300,300,10,0,230.0,201.0304700001143,62.82830000054673,299.82010000094306,11567.8
1714845148,4,,Aggregated,2.000000,0.000000,240,240,270,280,300,1900,1900,1900,1900,1900,1900,15,0,240.0,327.0493133335549,62.82830000054673,1912.8904999997758,26661.266666666666
1714845149,5,,Aggregated,3.500000,0.000000,240,240,240,270,280,300,1900,1900,1900,1900,1900,22,0,240.0,272.40406818203735,56.353299998590956,1912.8904999997758,22220.81818181818
1714845150,6,,Aggregated,4.000000,0.000000,240,240,270,270,510,1900,2200,2200,2200,2200,2200,31,0,240.0,346.5664516126356,40.82449999987148,2245.528199997352,27497.516129032258
1714845151,7,,Aggregated,4.750000,0.000000,240,260,270,280,990,1900,2200,2200,2200,2200,2200,37,0,240.0,359.2908405402881,40.82449999987148,2245.528199997352,25611.64864864865
1714845152,8,,Aggregated,5.600000,0.000000,240,270,280,300,1100,2200,3000,3000,3000,3000,3000,49,0,240.0,423.1914673466087,37.24620000139112,3041.4730999982567,32235.775510204083
1714845153,9,,Aggregated,5.500000,0.000000,240,270,280,460,1100,2300,2900,3000,3000,3000,3000,61,0,240.0,474.2318311471565,37.24620000139112,3041.4730999982567,32224.016393442624
1714845154,10,,Aggregated,6.428571,0.000000,240,270,290,470,1900,2500,3000,3000,3000,3000,3000,74,0,240.0,501.7451932429607,37.24620000139112,3041.4730999982567,32313.702702702703
1714845155,10,,Aggregated,6.875000,0.000000,240,270,300,470,1900,2500,3000,3000,3000,3000,3000,91,0,240.0,513.4308417579962,37.24620000139112,3041.4730999982567,31587.20879120879
1714845156,10,,Aggregated,7.666667,0.000000,240,270,320,470,2100,2900,3000,3000,3000,3000,3000,99,0,240.0,543.5887686866721,37.24620000139112,3041.4730999982567,32352.272727272728
1714845157,10,,Aggregated,8.000000,0.000000,240,270,320,470,2200,2900,3000,3000,3100,3100,3100,113,0,240.0,574.7673265484717,37.24620000139112,3057.9159000008076,34387.25663716814
1714845158,10,,Aggregated,9.100000,0.000000,250,270,440,470,2200,2900,3000,3000,3100,3100,3100,122,0,250.0,574.3110631145578,37.24620000139112,3057.9159000008076,32865.95081967213
1714845159,10,,Aggregated,9.800000,0.000000,250,270,460,470,2700,3000,3100,3100,3200,3200,3200,136,0,240.0,617.106020588006,37.24620000139112,3228.303699997923,35742.83823529412
1714845160,10,,Aggregated,10.500000,0.000000,250,280,470,990,2700,2900,3100,3100,3200,3200,3200,152,0,250.0,660.2451572366111,37.24620000139112,3228.303699997923,36855.39473684211
1714845161,10,,Aggregated,11.000000,0.000000,250,280,470,990,2700,2900,3100,3100,3200,3200,3200,165,0,250.0,648.5726284846103,37.24620000139112,3228.303699997923,35263.87272727273
1714845162,10,,Aggregated,11.400000,0.000000,250,280,470,990,2700,2900,3100,3100,3200,3200,3200,174,0,250.0,651.1617258618927,37.24620000139112,3228.303699997923,36730.65517241379
1714845163,10,,Aggregated,12.400000,0.000000,260,290,490,1100,2800,3000,3100,3100,3200,3200,3200,182,0,250.0,701.0894021976447,37.24620000139112,3228.303699997923,37171.01648351648
1714845164,10,,Aggregated,12.500000,0.000000,250,290,490,1100,2800,3000,3100,3100,3200,3200,3200,200,0,250.0,685.7483264999246,37.24620000139112,3228.303699997923,36342.96
1714845165,10,,Aggregated,12.000000,0.000000,250,280,480,1000,2700,2900,3000,3100,3200,3200,3200,220,0,250.0,668.7896927271967,37.24620000139112,3228.303699997923,35275.84090909091
1714845166,10,,Aggregated,12.200000,0.000000,250,290,490,1100,2700,2900,3100,3100,3200,3200,3200,223,0,250.0,683.8713125559842,37.24620000139112,3228.303699997923,36015.843049327355
1714845167,10,,Aggregated,13.100000,0.000000,250,280,480,1000,2700,2900,3100,3100,3200,3200,3200,238,0,250.0,676.1765231091557,37.24620000139112,3228.303699997923,35584.378151260506
1714845168,10,,Aggregated,12.700000,0.000000,250,280,480,1100,2900,3000,3000,3100,3200,3200,3200,259,0,250.0,700.6244247103316,37.24620000139112,3228.303699997923,36632.606177606176
1714845169,10,,Aggregated,12.400000,0.000000,250,280,480,1000,2900,2900,3000,3100,3200,3200,3200,270,0,250.0,682.8336199998847,37.24620000139112,3228.303699997923,35723.11111111111
1714845170,10,,Aggregated,12.600000,0.000000,250,280,490,1100,2900,2900,3000,3100,3200,3200,3200,277,0,250.0,699.9065999998985,37.24620000139112,3228.303699997923,36038.379061371845
1714845171,10,,Aggregated,13.500000,0.000000,250,280,480,1000,2900,2900,3000,3100,3200,3200,3200,290,0,250.0,688.0193827585352,37.24620000139112,3228.303699997923,35858.83448275862
1714845172,10,,Aggregated,12.800000,0.000000,250,280,480,1100,2900,3000,3100,3100,3400,3400,3400,301,0,250.0,709.3792538205321,37.24620000139112,3384.8112000014225,36419.843853820596
1714845173,10,,Aggregated,12.500000,0.000000,250,290,490,1100,2900,3000,3100,3300,3900,3900,3900,314,0,250.0,716.8938251591609,37.24620000139112,3908.0332000012277,36392.331210191085
1714845174,10,,Aggregated,12.100000,0.000000,260,290,490,1100,2900,3000,3100,3300,3900,3900,3900,321,0,260.0,718.6496283488212,37.24620000139112,3908.0332000012277,35959.940809968844
1714845175,10,,Aggregated,12.900000,0.000000,260,290,490,1100,2900,3000,3300,3600,4000,4000,4000,337,0,260.0,727.1831216616306,37.24620000139112,3965.0104000029387,36301.82492581602
1714845176,10,,Aggregated,12.700000,0.000000,260,290,490,1100,2900,3000,3300,3600,4000,4000,4000,345,0,260.0,739.5660263767122,37.24620000139112,3965.0104000029387,37785.15362318841
1714845177,10,,Aggregated,11.400000,0.000000,260,290,500,1100,2900,3000,3300,3600,4000,4000,4000,355,0,260.0,750.7414839435743,37.24620000139112,3965.0104000029387,37078.27323943662
1714845178,10,,Aggregated,11.800000,0.000000,260,290,500,1100,2900,3000,3300,3600,4000,4000,4000,374,0,260.0,745.3708668448611,37.24620000139112,3965.0104000029387,36708.318181818184
1714845179,10,,Aggregated,11.700000,0.000000,260,290,500,1100,2900,3000,3300,3600,4000,4000,4000,387,0,260.0,742.8620863048484,37.24620000139112,3965.0104000029387,36484.49612403101
1714845180,10,,Aggregated,11.800000,0.000000,260,290,500,1100,2900,3000,3300,3600,4000,4000,4000,392,0,260.0,742.5560502550316,37.24620000139112,3965.0104000029387,36189.308673469386
1714845181,10,,Aggregated,11.300000,0.000000,260,290,500,1100,2900,3000,3300,3600,4000,4000,4000,400,0,260.0,745.9470974999477,37.24620000139112,3965.0104000029387,35688.6625
1714845182,10,,Aggregated,11.800000,0.000000,260,290,500,1100,2900,3000,3400,3700,4000,4000,4000,419,0,260.0,759.9821589498392,37.24620000139112,3965.0104000029387,36358.20525059666
1714845183,10,,Aggregated,11.100000,0.000000,260,300,490,1100,2900,3000,3400,3700,4000,4000,4000,432,0,260.0,749.113062731424,37.24620000139112,3965.0104000029387,35743.53472222222
1714845184,10,,Aggregated,11.200000,0.000000,260,300,490,1100,2900,3000,3600,3900,4000,4000,4000,441,0,260.0,761.951621088368,37.24620000139112,4044.0638000000035,36974.30158730159
1714845185,10,,Aggregated,11.800000,0.000000,260,310,490,1100,2900,3000,3600,3900,4000,4000,4000,445,0,260.0,764.4122364044289,37.24620000139112,4044.0638000000035,36790.33033707865
1714845186,10,,Aggregated,11.600000,0.000000,260,310,500,1200,2900,3100,3600,3900,4000,4000,4000,458,0,260.0,781.2927072051845,37.24620000139112,4044.0638000000035,37617.323144104805
1714845187,10,,Aggregated,11.800000,0.000000,260,320,500,1200,2900,3100,3600,3900,4000,4000,4000,478,0,260.0,781.1321317990884,37.24620000139112,4044.0638000000035,37265.12133891213
1714845188,10,,Aggregated,10.700000,0.000000,260,320,500,1100,2900,3100,3600,3900,4000,4000,4000,492,0,260.0,773.3266182926158,37.24620000139112,4044.0638000000035,36494.2743902439
1714845189,10,,Aggregated,11.600000,0.000000,260,320,500,1100,2900,3100,3600,3900,4000,4000,4000,498,0,260.0,769.555499397519,37.24620000139112,4044.0638000000035,36678.31124497992
1714845190,10,,Aggregated,12.000000,0.000000,260,320,510,1200,2900,3100,3500,3900,4000,4000,4000,508,0,260.0,784.8694464566198,37.24620000139112,4044.0638000000035,37229.87795275591
1714845191,10,,Aggregated,11.800000,0.000000,260,320,510,1200,2900,3000,3500,3900,4000,4000,4000,528,0,260.0,781.0231365529731,37.24620000139112,4044.0638000000035,37204.871212121216
1714845192,10,,Aggregated,11.100000,0.000000,260,330,500,1100,2900,3000,3500,3900,4000,4000,4000,542,0,260.0,772.2910896678331,37.24620000139112,4044.0638000000035,37046.280442804426
1714845193,10,,Aggregated,11.800000,0.000000,260,340,510,1200,2900,3000,3500,3900,4000,4000,4000,548,0,260.0,778.4034129561438,37.24620000139112,4044.0638000000035,36794.131386861314
1714845194,10,,Aggregated,13.200000,0.000000,260,330,510,1200,2900,3000,3500,3900,4000,4000,4000,559,0,260.0,781.4638436493094,37.24620000139112,4044.0638000000035,37550.66547406082
1714845195,10,,Aggregated,12.000000,0.000000,260,330,500,1200,2900,3000,3500,3900,4000,4000,4000,581,0,260.0,780.1755044749874,37.24620000139112,4044.0638000000035,37036.75903614458
1714845196,10,,Aggregated,11.400000,0.000000,260,330,500,1200,2900,3000,3500,3900,4000,4000,4000,593,0,260.0,777.7673806070329,37.24620000139112,4044.0638000000035,37060.539629005056
1714845197,10,,Aggregated,11.900000,0.000000,260,330,510,1100,2900,3000,3400,3800,4000,4000,4000,602,0,260.0,774.2256928571046,37.24620000139112,4044.0638000000035,37175.583056478405
1714845198,10,,Aggregated,13.800000,0.000000,260,340,510,1200,2900,3000,3400,3800,4000,4000,4000,614,0,260.0,784.8745381107191,37.24620000139112,4044.0638000000035,37390.671009771984
1714845199,10,,Aggregated,13.200000,0.000000,260,360,510,1200,2900,3000,3400,3800,4000,4000,4000,632,0,260.0,780.417995886068,37.24620000139112,4044.0638000000035,37214.00632911392
1714845200,10,,Aggregated,12.100000,0.000000,260,370,510,1100,2900,3000,3400,3800,4000,4000,4000,644,0,260.0,774.6133560558922,37.24620000139112,4044.0638000000035,37105.948757763974
1714845201,10,,Aggregated,11.900000,0.000000,260,360,510,1100,2900,3000,3400,3800,4000,4000,4000,652,0,260.0,776.2173006134891,37.24620000139112,4044.0638000000035,36729.67944785276
1714845203,10,,Aggregated,13.300000,0.000000,260,350,510,1100,2900,3000,3400,3800,4000,4000,4000,658,0,260.0,774.3373407294753,37.24620000139112,4044.0638000000035,36924.16869300912
1714845204,10,,Aggregated,13.300000,0.000000,260,370,520,1300,2900,3000,3400,3800,4000,4000,4000,675,0,260.0,790.2000868147951,37.24620000139112,4044.0638000000035,37321.57481481481
1714845205,10,,Aggregated,11.700000,0.000000,260,380,520,1200,2900,3000,3400,3800,4000,4000,4000,699,0,260.0,783.1836271816723,37.24620000139112,4044.0638000000035,37277.11587982833
1714845206,10,,Aggregated,11.600000,0.000000,260,380,520,1200,2900,3000,3400,3700,4000,4000,4000,703,0,260.0,780.7838221905938,37.24620000139112,4044.0638000000035,37202.15931721195
1714845207,10,,Aggregated,12.700000,0.000000,260,380,520,1200,2900,3000,3400,3700,4000,4000,4000,704,0,260.0,781.4577438920255,37.24620000139112,4044.0638000000035,37155.67471590909
1714845208,10,,Aggregated,12.000000,0.000000,260,450,560,1300,2900,3000,3400,3700,4000,4000,4000,713,0,260.0,795.0464475455659,37.24620000139112,4044.0638000000035,37478.03366058906
1714845209,10,,Aggregated,11.000000,0.000000,260,440,560,1200,2900,3000,3500,3800,4100,4100,4100,735,0,260.0,792.2956865306066,37.24620000139112,4142.159499999252,37081.22721088435
1714845210,10,,Aggregated,11.000000,0.000000,260,380,550,1200,2900,3000,3500,3900,4400,4400,4400,752,0,260.0,789.2032571808551,37.24620000139112,4365.994699997827,36907.48138297872
1714845211,10,,Aggregated,10.800000,0.000000,260,380,530,1200,2900,3000,3500,3900,4400,4400,4400,756,0,260.0,786.6101599206348,37.24620000139112,4365.994699997827,36782.46164021164
1714845212,10,,Aggregated,12.000000,0.000000,260,440,550,1200,2900,3000,3500,3900,4400,4400,4400,765,0,260.0,793.037804705871,37.24620000139112,4365.994699997827,37440.0
1714845213,10,,Aggregated,11.200000,0.000000,260,440,560,1300,2900,3000,3500,3900,4400,4400,4400,784,0,260.0,798.0034395408195,37.24620000139112,4365.994699997827,37801.16198979592
1714845214,10,,Aggregated,11.100000,0.000000,260,450,560,1200,2900,3000,3400,3800,4400,4400,4400,801,0,260.0,791.5302714107379,37.24620000139112,4365.994699997827,37299.16729088639
1714845215,10,,Aggregated,11.100000,0.000000,260,450,560,1200,2900,3000,3400,3800,4400,4400,4400,805,0,260.0,792.0827319254628,37.24620000139112,4365.994699997827,37192.39875776398
1714845216,10,,Aggregated,12.300000,0.000000,260,440,560,1200,2900,3000,3400,3800,4400,4400,4400,815,0,260.0,792.9023786502986,37.24620000139112,4365.994699997827,37455.30061349693
1714845217,10,,Aggregated,10.600000,0.000000,260,450,560,1300,2900,3000,3400,3800,4400,4400,4400,839,0,260.0,796.6334424314493,37.24620000139112,4365.994699997827,37375.19189511323
1714845218,10,,Aggregated,10.600000,0.000000,260,440,540,1200,2900,3000,3400,3800,4400,4400,4400,858,0,260.0,785.7809419580176,37.24620000139112,4365.994699997827,37102.54428904429
1714845219,10,,Aggregated,11.200000,0.000000,260,440,540,1200,2900,3000,3400,3800,4400,4400,4400,860,0,260.0,784.8136794185813,37.24620000139112,4365.994699997827,37072.313953488374
1714845220,10,,Aggregated,14.800000,0.000000,260,440,550,1200,2900,3000,3400,3800,4400,4400,4400,866,0,260.0,789.5689021939784,37.24620000139112,4365.994699997827,37154.255196304846
1714845221,10,,Aggregated,12.600000,0.000000,260,440,560,1300,2900,3000,3400,3800,4400,4400,4400,888,0,260.0,795.5071015765766,37.24620000139112,4365.994699997827,37571.64076576577
1714845222,10,,Aggregated,11.300000,0.000000,260,450,560,1200,2900,3000,3400,3700,4400,4400,4400,902,0,260.0,791.6596016629759,37.24620000139112,4365.994699997827,37269.54767184035
1714845223,10,,Aggregated,11.300000,0.000000,260,450,560,1200,2900,3000,3400,3700,4400,4400,4400,910,0,260.0,788.775915054958,37.24620000139112,4365.994699997827,37106.21978021978
1714845224,10,,Aggregated,13.800000,0.000000,260,450,560,1200,2900,3000,3400,3700,4400,4400,4400,916,0,260.0,790.6359266375686,37.24620000139112,4365.994699997827,37216.637554585155
1714845225,10,,Aggregated,12.900000,0.000000,260,450,560,1200,2900,3000,3400,3700,4400,4400,4400,925,0,260.0,790.7888861621714,37.24620000139112,4365.994699997827,36955.861621621625
1714845226,10,,Aggregated,11.400000,0.000000,260,440,560,1200,2900,3000,3400,3800,4400,4400,4400,940,0,260.0,791.7492729787255,37.24620000139112,4432.169799998519,36796.29787234042
1714845227,10,,Aggregated,11.400000,0.000000,260,440,560,1200,2900,3000,3400,3900,4900,4900,4900,953,0,260.0,796.8052286463779,37.24620000139112,4863.227999998344,37042.608604407134
1714845228,10,,Aggregated,12.300000,0.000000,260,440,560,1200,2900,3000,3500,3900,5200,5200,5200,963,0,260.0,797.6249282450648,37.24620000139112,5194.242400000803,37040.11526479751
1714845229,10,,Aggregated,11.700000,0.000000,260,450,560,1200,2900,3000,3500,3900,5200,5200,5200,965,0,260.0,797.5442383419696,37.24620000139112,5194.242400000803,37013.30362694301
1714845230,10,,Aggregated,10.300000,0.000000,260,450,560,1300,2900,3000,3500,4000,5200,5200,5200,974,0,260.0,806.7558020533857,37.24620000139112,5194.242400000803,37265.603696098566
1714845231,10,,Aggregated,10.400000,0.000000,260,450,560,1300,2900,3000,3700,4200,5200,5200,5200,993,0,260.0,810.6609658610096,36.94869999890216,5194.242400000803,37524.87713997986
1714845232,10,,Aggregated,10.500000,0.000000,260,450,640,1200,2900,3000,3600,4100,4900,5200,5200,1008,0,260.0,810.1229252976079,36.94869999890216,5194.242400000803,37479.15972222222
1714845233,10,,Aggregated,10.300000,0.000000,260,450,560,1200,2900,3000,3600,4100,4900,5200,5200,1017,0,260.0,807.5508706981237,36.94869999890216,5194.242400000803,37230.93018682399
1714845234,10,,Aggregated,10.300000,0.000000,260,450,560,1200,2900,3000,3600,4100,4900,5200,5200,1025,0,260.0,806.8718439024326,36.94869999890216,5194.242400000803,37532.90536585366
1714845235,10,,Aggregated,10.300000,0.000000,260,450,640,1300,2900,3000,3600,4100,4900,5200,5200,1039,0,260.0,809.9040511068285,36.94869999890216,5194.242400000803,37428.59384023099
1714845236,10,,Aggregated,11.100000,0.000000,260,450,560,1200,2900,3000,3600,4100,4900,5200,5200,1061,0,260.0,805.3330438265763,36.94869999890216,5194.242400000803,37122.30725730443
1714845237,10,,Aggregated,11.100000,0.000000,260,450,560,1200,2900,3000,3600,4100,4900,5200,5200,1067,0,260.0,805.0904089034674,36.94869999890216,5194.242400000803,37023.99343955014
1714845238,10,,Aggregated,11.900000,0.000000,260,450,560,1200,2900,3000,3600,4100,4900,5200,5200,1079,0,260.0,806.4592089898085,36.94869999890216,5194.242400000803,36978.28174235403
1714845239,10,,Aggregated,11.300000,0.000000,260,450,560,1200,2900,3000,3600,4100,4900,5200,5200,1088,0,260.0,801.310320404412,36.94869999890216,5194.242400000803,36774.37408088235
1714845240,10,,Aggregated,11.400000,0.000000,260,450,560,1200,2900,3000,3600,4100,4900,5200,5200,1092,0,260.0,801.4144251831509,36.94869999890216,5194.242400000803,36663.25915750916
1714845241,10,,Aggregated,12.300000,0.000000,260,450,560,1200,2900,3000,3600,4100,4900,5200,5200,1096,0,260.0,801.5917954379555,36.94869999890216,5194.242400000803,36587.38594890511
1714845242,10,,Aggregated,12.000000,0.000000,260,440,560,1200,2900,3000,3700,4400,5900,6100,6100,1106,0,260.0,811.2563113019904,36.94869999890216,6066.42759999886,37003.06962025316
1714845243,10,,Aggregated,10.900000,0.000000,260,450,640,1300,2900,3000,3900,4500,6100,6800,6800,1114,0,260.0,823.6542087971226,36.94869999890216,6835.604099996999,37509.30071813286
1714845244,10,,Aggregated,10.900000,0.000000,260,450,650,1300,2900,3000,3900,4600,6100,6800,6800,1128,0,260.0,827.1869957446706,36.94869999890216,6835.604099996999,37679.208333333336
1714845245,10,,Aggregated,9.800000,0.000000,260,450,650,1300,2900,3000,3900,4600,6100,6800,6800,1138,0,260.0,829.4200739894357,36.94869999890216,6835.604099996999,37962.23637961336
1714845246,10,,Aggregated,10.300000,0.000000,260,450,650,1300,2900,3000,3900,4600,6100,6800,6800,1141,0,260.0,830.5847734443255,36.94869999890216,6835.604099996999,37881.967572304995
1714845247,10,,Aggregated,9.900000,0.000000,260,450,660,1300,2900,3100,3900,4600,6100,6800,6800,1158,0,260.0,834.0285471502301,36.94869999890216,6835.604099996999,37461.54663212435
1714845248,10,,Aggregated,8.300000,0.000000,260,450,640,1300,2900,3000,3900,4600,6100,6800,6800,1181,0,260.0,827.9524106688959,36.94869999890216,6835.604099996999,36991.17442845047
1714845249,10,,Aggregated,8.300000,0.000000,260,450,560,1200,2900,3000,3900,4600,6100,6800,6800,1198,0,260.0,821.026914524186,36.94869999890216,6835.604099996999,36624.71118530885
1714845250,10,,Aggregated,8.300000,0.000000,260,450,560,1200,2900,3000,3900,4600,6100,6800,6800,1200,0,260.0,819.9799028333115,36.94869999890216,6835.604099996999,36601.52416666667
1714845251,10,,Aggregated,10.400000,0.000000,260,450,560,1200,2900,3000,3900,4600,6100,6800,6800,1204,0,260.0,820.6345434385211,36.94869999890216,6835.604099996999,36733.835548172756
1714845252,10,,Aggregated,11.000000,0.000000,260,450,570,1300,2900,3100,4000,4600,6100,6800,6800,1214,0,260.0,828.5719851729731,36.94869999890216,6835.604099996999,37338.74629324547
1714845253,10,,Aggregated,11.000000,0.000000,260,450,570,1300,2900,3100,4000,4600,6100,6800,6800,1220,0,260.0,829.4263946721262,36.94869999890216,6835.604099996999,37425.95819672131
1714845254,10,,Aggregated,10.600000,0.000000,260,450,650,1300,2900,3100,4200,4600,6100,6800,6800,1234,0,260.0,839.9494189627148,36.94869999890216,6835.604099996999,37928.81847649919
1714845255,10,,Aggregated,10.900000,0.000000,260,450,660,1300,2900,3100,4200,4600,6100,6800,6800,1249,0,260.0,839.6936129703732,36.94869999890216,6835.604099996999,37695.37309847878
1714845256,10,,Aggregated,10.100000,0.000000,260,450,650,1200,2900,3100,4100,4600,6100,6800,6800,1262,0,260.0,835.0782062599056,36.94869999890216,6835.604099996999,37415.39936608558
1714845257,10,,Aggregated,10.700000,0.000000,260,450,650,1300,2900,3100,4100,4600,6100,6800,6800,1272,0,260.0,835.4591626572313,36.94869999890216,6835.604099996999,37393.86163522013
1714845258,10,,Aggregated,11.500000,0.000000,260,450,650,1300,2900,3100,4100,4600,6100,6800,6800,1289,0,260.0,835.0836978277657,36.94869999890216,6835.604099996999,37043.6330488751
1714845259,10,,Aggregated,11.700000,0.000000,260,450,640,1300,2900,3100,4000,4600,6100,6800,6800,1310,0,260.0,830.8443083969325,36.94869999890216,6835.604099996999,37228.2320610687
1714845260,10,,Aggregated,10.400000,0.000000,260,450,660,1200,2900,3100,4000,4600,6100,6800,6800,1316,0,260.0,832.352814969587,36.94869999890216,6835.604099996999,37345.2773556231
1714845261,10,,Aggregated,10.400000,0.000000,260,450,660,1300,2900,3100,4000,4600,6100,6800,6800,1320,0,260.0,832.2994270454375,36.94869999890216,6835.604099996999,37445.91590909091
1714845262,10,,Aggregated,11.200000,0.000000,260,450,700,1300,2900,3100,4000,4600,6100,6800,6800,1336,0,260.0,836.9340428143594,36.94869999890216,6835.604099996999,37890.200598802396
1714845263,10,,Aggregated,11.700000,0.000000,260,460,700,1300,2900,3100,4000,4600,6100,6800,6800,1350,0,260.0,838.0039299999862,36.94869999890216,6835.604099996999,37677.07777777778
1714845264,10,,Aggregated,11.600000,0.000000,260,450,660,1200,2900,3100,4000,4600,6100,6800,6800,1364,0,260.0,831.5264223606896,36.94869999890216,6835.604099996999,37413.9288856305
1714845265,10,,Aggregated,12.000000,0.000000,260,450,660,1300,2900,3100,4000,4600,6100,6800,6800,1374,0,260.0,831.8335812954773,36.94869999890216,6835.604099996999,37396.024745269286
1714845266,10,,Aggregated,13.000000,0.000000,260,450,660,1300,2900,3100,4000,4600,6100,6800,6800,1390,0,260.0,830.3609929496312,36.94869999890216,6835.604099996999,37087.43309352518
1714845267,10,,Aggregated,12.500000,0.000000,260,450,660,1300,2900,3100,4000,4600,6100,6800,6800,1408,0,260.0,828.9950723721446,36.94869999890216,6835.604099996999,37281.60440340909
1714845268,10,,Aggregated,12.600000,0.000000,260,460,660,1200,2900,3100,4000,4600,6100,6800,6800,1417,0,260.0,829.2405948482576,36.94869999890216,6835.604099996999,37188.349329569515
1714845269,10,,Aggregated,13.500000,0.000000,260,450,660,1200,2900,3100,4000,4600,6100,6800,6800,1429,0,260.0,827.9165108467336,36.94869999890216,6835.604099996999,37341.26731980406
1714845270,10,,Aggregated,13.200000,0.000000,260,460,700,1300,2900,3100,4000,4600,6100,6800,6800,1438,0,260.0,831.7345573017963,36.94869999890216,6835.604099996999,37843.283031988874
1714845271,10,,Aggregated,11.800000,0.000000,260,460,700,1300,2900,3100,4000,4600,6100,6800,6800,1454,0,260.0,832.2930064649136,36.94869999890216,6835.604099996999,37757.70082530949
1714845272,10,,Aggregated,11.900000,0.000000,260,460,700,1300,2900,3000,4000,4600,6100,6800,6800,1471,0,260.0,829.8038165873413,36.94869999890216,6835.604099996999,37483.79673691367
1714845273,10,,Aggregated,12.100000,0.000000,260,460,700,1300,2900,3000,4000,4600,6100,6800,6800,1479,0,260.0,828.4519041243947,36.94869999890216,6835.604099996999,37335.39621365788
1714845274,10,,Aggregated,13.500000,0.000000,260,450,660,1200,2900,3000,4000,4600,6100,6800,6800,1489,0,260.0,825.8497883814516,36.94869999890216,6835.604099996999,37168.13297515111
1714845275,10,,Aggregated,13.300000,0.000000,260,450,700,1300,2900,3100,3900,4600,6100,6800,6800,1507,0,260.0,829.6334883875146,36.94869999890216,6835.604099996999,37339.002654280026
1714845276,10,,Aggregated,12.200000,0.000000,260,450,650,1200,2900,3000,3900,4600,6100,6800,6800,1525,0,260.0,824.5284167213058,36.94869999890216,6835.604099996999,37261.57508196721
1714845277,10,,Aggregated,12.700000,0.000000,260,450,660,1200,2900,3000,3900,4600,6100,6800,6800,1531,0,260.0,825.7074522534269,36.94869999890216,6835.604099996999,37483.41802743305
1714845278,10,,Aggregated,13.300000,0.000000,260,450,660,1200,2900,3000,3900,4600,6100,6800,6800,1537,0,260.0,825.9628769681196,36.94869999890216,6835.604099996999,37567.35783994795
1714845279,10,,Aggregated,12.500000,0.000000,260,460,700,1300,2900,3100,3900,4600,6100,6800,6800,1549,0,260.0,830.7273162685668,36.903000000165775,6835.604099996999,37803.17495158166
1714845280,10,,Aggregated,12.000000,0.000000,260,460,700,1300,2900,3100,3900,4600,6100,6800,6800,1568,0,260.0,829.0311062500052,36.903000000165775,6835.604099996999,37531.14349489796
1714845281,10,,Aggregated,11.800000,0.000000,260,460,660,1300,2900,3100,3900,4600,6100,6800,6800,1578,0,260.0,828.8235318124205,36.903000000165775,6835.604099996999,37378.49556400507
1714845282,10,,Aggregated,12.000000,0.000000,260,450,660,1200,2900,3100,3900,4600,6100,6800,6800,1591,0,260.0,826.6428875549964,36.903000000165775,6835.604099996999,37316.02262727844
1714845283,10,,Aggregated,12.900000,0.000000,260,450,660,1200,2900,3100,3900,4600,6100,6800,6800,1597,0,260.0,826.1874549780845,36.903000000165775,6835.604099996999,37394.90419536631
