Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1714848151,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1714848152,1,,Aggregated,0.000000,0.000000,2,2,2,2,2,2,3,4,17,17,17,507,0,2,1.9406236686953435,1.5251000004354864,16.93860000159475,2843.4063116370808
1714848153,3,,Aggregated,0.000000,0.000000,2,2,2,2,2,3,3,4,9,17,17,1434,0,2,2.0647470014175253,1.5251000004354864,16.93860000159475,2843.4086471408646
1714848154,4,,Aggregated,18.000000,0.000000,2,3,3,3,3,3,4,4,7,17,17,2472,0,2,2.395628317198313,1.5251000004354864,16.93860000159475,2843.398867313916
1714848155,5,,Aggregated,277.000000,0.000000,3,3,3,4,4,4,5,6,9,17,17,3500,0,3,2.8173275428863627,1.5251000004354864,16.93860000159475,2843.405714285714
1714848156,6,,Aggregated,496.333333,0.000000,3,4,4,4,5,5,6,7,11,17,17,4566,0,3,3.2411697766415988,1.5251000004354864,16.93860000159475,2843.4034165571616
1714848157,7,,Aggregated,630.250000,0.000000,4,4,5,5,6,6,7,8,13,20,20,5550,0,4,3.7346173693846256,1.5251000004354864,19.56410000275355,2843.4003603603605
1714848158,8,,Aggregated,710.600000,0.000000,4,5,6,6,7,7,8,10,17,20,20,6508,0,4,4.251632252611504,1.5251000004354864,19.56410000275355,2843.4093423478794
1714848159,9,,Aggregated,768.833333,0.000000,4,6,6,7,8,8,10,13,18,25,25,7483,0,4,4.757717987437929,1.5251000004354864,25.0369999994291,2843.4017105438993
1714848160,10,,Aggregated,799.285714,0.000000,5,6,7,7,8,10,12,15,23,27,27,8480,0,5,5.244120483488381,1.5251000004354864,27.387000001908746,2843.4058962264153
1714848161,11,,Aggregated,818.875000,0.000000,5,7,8,8,9,10,14,17,26,33,33,9496,0,5,5.722961183661409,1.5251000004354864,33.114199999545235,2843.407750631845
1714848162,12,,Aggregated,835.444444,0.000000,6,7,8,9,10,11,16,18,29,33,33,10495,0,6,6.208119113861448,1.5251000004354864,33.114199999545235,2843.403620771796
1714848163,13,,Aggregated,850.700000,0.000000,7,8,9,9,11,13,17,20,32,37,37,11496,0,7,6.692439718164144,1.5251000004354864,37.234600000374485,2843.3983994432847
1714848164,14,,Aggregated,949.800000,0.000000,7,9,10,10,12,14,19,22,37,45,51,12453,0,7,7.199675002007792,1.5251000004354864,50.9695999971882,2843.401991487995
1714848166,15,,Aggregated,995.100000,0.000000,7,9,10,11,13,15,20,24,40,47,51,13462,0,7,7.682482439458575,1.5251000004354864,50.9695999971882,2843.403654731838
1714848167,16,,Aggregated,994.000000,0.000000,8,10,11,12,14,16,21,25,41,56,61,14451,0,8,8.1812218393176,1.5251000004354864,60.55550000019139,2843.4048162756903
1714848168,17,,Aggregated,990.900000,0.000000,8,10,12,13,15,17,23,27,44,57,61,15430,0,8,8.68188854179449,1.5251000004354864,60.55550000019139,2843.401555411536
1714848169,18,,Aggregated,983.300000,0.000000,9,11,13,13,15,18,24,28,48,57,61,16446,0,9,9.170748662279934,1.5251000004354864,60.55550000019139,2843.3993676273867
