Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1714846387,40,,Aggregated,942.100000,0.000000,20,26,30,32,37,41,45,49,120,140,150,37518,0,20,20.669818495131796,1.5108000006875955,152.74130000034347,2843.402580094888
1714846388,41,,Aggregated,943.400000,0.000000,21,27,31,33,38,41,46,50,120,140,150,38495,0,21,21.170560244197745,1.5108000006875955,152.74130000034347,2843.4038966099492
1714846389,42,,Aggregated,939.700000,0.000000,21,28,31,33,39,42,47,53,120,150,160,39461,0,21,21.69519458706894,1.5108000006875955,156.8717000009201,2843.399939180457
1714846390,43,,Aggregated,943.700000,0.000000,22,28,32,34,39,42,47,54,130,150,160,40499,0,22,22.181946193742178,1.5108000006875955,163.4438000000955,2843.403664288007
1714846391,44,,Aggregated,949.300000,0.000000,22,29,33,35,40,43,48,57,130,150,160,41475,0,22,22.69620646173375,1.5108000006875955,163.4438000000955,2843.4013502109706
1714846392,45,,Aggregated,947.500000,0.000000,23,30,34,36,41,44,50,60,130,150,160,42420,0,23,23.217380860453023,1.5108000006875955,163.4438000000955,2843.401414427157
1714846393,46,,Aggregated,948.200000,0.000000,23,30,34,37,41,45,54,64,130,160,180,43305,0,23,23.77106244314631,1.5108000006875955,180.52570000145352,2843.401108417042
1714846394,47,,Aggregated,951.500000,0.000000,23,31,35,38,42,46,54,64,130,160,180,44256,0,23,24.28600929140651,1.5108000006875955,180.52570000145352,2843.4022957339116
1714846395,48,,Aggregated,945.300000,0.000000,24,31,36,38,44,47,55,64,140,160,180,45225,0,24,24.795693306808857,1.5108000006875955,180.52570000145352,2843.4022996130457
1714846396,49,,Aggregated,944.000000,0.000000,25,32,37,39,45,49,57,67,140,180,210,46139,0,25,25.370067121099805,1.5108000006875955,213.69699999922886,2843.4011790459263
1714846397,50,,Aggregated,950.800000,0.000000,25,33,37,40,46,50,59,69,150,200,210,47097,0,25,25.893998178236863,1.5108000006875955,213.69699999922886,2843.4018090324225
1714846398,51,,Aggregated,944.800000,0.000000,26,33,38,41,47,51,60,69,150,200,210,48070,0,26,26.439418217192703,1.5108000006875955,213.69699999922886,2843.401081755773
1714846399,52,,Aggregated,944.000000,0.000000,26,34,39,41,47,53,63,77,160,200,210,48922,0,26,27.029851109940303,1.5108000006875955,213.69699999922886,2843.4037038551164
1714846400,53,,Aggregated,939.000000,0.000000,26,35,40,42,49,55,64,78,160,200,210,49798,0,26,27.559294242752504,1.5108000006875955,213.69699999922886,2843.40298807181
1714846401,54,,Aggregated,932.500000,0.000000,27,35,40,43,50,57,67,79,160,210,230,50676,0,27,28.14533489621363,1.5108000006875955,234.39789999974892,2843.400741968585
1714846402,55,,Aggregated,919.800000,0.000000,27,36,41,44,52,58,68,79,170,210,230,51627,0,27,28.679728891869313,1.5108000006875955,234.39789999974892,2843.40397466442
1714846403,56,,Aggregated,907.000000,0.000000,28,37,41,45,53,58,69,83,170,210,230,52538,0,28,29.23486282691618,1.5108000006875955,234.39789999974892,2843.40226122045
1714846404,57,,Aggregated,899.200000,0.000000,28,37,42,46,54,59,69,84,180,210,240,53517,0,28,29.77149589103501,1.5108000006875955,235.50820000309614,2843.402339443541
1714846405,58,,Aggregated,903.100000,0.000000,29,38,43,46,55,60,71,84,180,210,240,54469,0,29,30.313088007867826,1.5108000006875955,235.50820000309614,2843.4020268409554
1714846406,59,,Aggregated,900.400000,0.000000,29,39,44,47,56,61,71,84,180,210,240,55440,0,29,30.831960423892145,1.5108000006875955,235.50820000309614,2843.401515151515
1714846407,60,,Aggregated,898.300000,0.000000,30,39,45,48,57,62,72,85,190,220,240,56358,0,30,31.378251614687276,1.5108000006875955,240.1772000011988,2843.402711238866
1714846408,61,,Aggregated,901.800000,0.000000,30,40,46,49,57,63,74,85,190,220,240,57297,0,30,31.913740443663393,1.5108000006875955,240.1772000011988,2843.4036511510203
1714846409,62,,Aggregated,901.700000,0.000000,31,40,46,51,58,64,75,86,190,220,250,58192,0,31,32.45867529386519,1.5108000006875955,249.3953999983205,2843.4029076161673
1714846410,63,,Aggregated,901.400000,0.000000,31,41,47,52,59,65,76,88,200,240,280,59218,0,31,33.00403020872965,1.5108000006875955,279.7577999990608,2843.4029180316797
1714846411,64,,Aggregated,898.500000,0.000000,32,42,48,53,59,65,78,88,200,240,280,60271,0,32,33.53055610161687,1.5108000006875955,279.7577999990608,2843.4031126080536
1714846413,65,,Aggregated,918.500000,0.000000,32,43,49,54,60,67,79,89,200,240,280,61273,0,32,34.05777056616279,1.5108000006875955,279.7577999990608,2843.4014166109055
1714846414,66,,Aggregated,922.600000,0.000000,33,43,51,55,61,68,79,89,200,240,300,62287,0,33,34.58404576075954,1.5108000006875955,297.58850000143866,2843.403101770835
1714846415,67,,Aggregated,932.900000,0.000000,33,44,52,56,61,68,81,90,200,240,300,63312,0,33,35.08940317792022,1.5108000006875955,297.58850000143866,2843.4006823351024
1714846416,68,,Aggregated,941.300000,0.000000,34,45,53,56,62,68,83,90,200,250,300,64334,0,34,35.56696903815192,1.5108000006875955,297.58850000143866,2843.406068330898
1714846417,69,,Aggregated,938.300000,0.000000,34,46,54,57,63,69,83,92,200,250,300,65354,0,34,36.072042823705395,1.5108000006875955,297.58850000143866,2843.4000979282064
1714846418,70,,Aggregated,948.900000,0.000000,35,46,55,57,63,69,84,100,210,260,300,66213,0,35,36.603047013432445,1.5108000006875955,301.4344000002893,2843.404603325631
1714846419,71,,Aggregated,955.800000,0.000000,35,47,55,58,64,71,85,110,210,260,300,67156,0,35,37.13847159450228,1.5108000006875955,301.4344000002893,2843.402912621359
1714846420,72,,Aggregated,950.300000,0.000000,36,48,56,58,65,71,87,120,210,260,300,68081,0,36,37.6565918273881,1.5108000006875955,301.4344000002893,2843.4062513770364
1714846421,73,,Aggregated,950.800000,0.000000,37,49,56,59,65,72,90,120,210,260,300,69085,0,37,38.19346994861975,1.5108000006875955,301.4344000002893,2843.4040240283707
1714846422,74,,Aggregated,958.500000,0.000000,37,49,57,59,66,72,95,130,210,260,320,70010,0,37,38.76770128410833,1.5108000006875955,315.1429999998072,2843.404342236823
1714846423,75,,Aggregated,948.800000,0.000000,38,50,57,60,67,75,100,130,210,260,320,70965,0,38,39.381547104916976,1.5108000006875955,319.297900001402,2843.4010427675616
1714846424,76,,Aggregated,943.300000,0.000000,38,51,58,60,67,76,110,130,210,260,320,71908,0,38,39.88127611531839,1.5108000006875955,319.297900001402,2843.4043500027815
1714846425,77,,Aggregated,937.200000,0.000000,39,52,58,61,68,77,120,130,210,260,320,72911,0,39,40.44245666772174,1.5108000006875955,319.297900001402,2843.4016403560504
1714846426,78,,Aggregated,931.200000,0.000000,39,53,58,61,68,80,120,140,210,260,320,73857,0,39,40.98885325155673,1.5108000006875955,319.297900001402,2843.399826692121
1714846427,79,,Aggregated,928.200000,0.000000,40,53,59,61,68,82,130,140,210,280,330,74821,0,40,41.52338732575275,1.5108000006875955,326.97149999876274,2843.401812325417
1714846428,80,,Aggregated,917.300000,0.000000,40,54,59,62,69,83,130,140,210,280,330,75752,0,40,42.06260715492729,1.5108000006875955,326.97149999876274,2843.4049530045413
1714846429,81,,Aggregated,913.300000,0.000000,40,55,60,63,70,84,130,140,220,290,330,76774,0,40,42.59342860473671,1.5108000006875955,326.97149999876274,2843.4009430275873
1714846430,82,,Aggregated,918.200000,0.000000,41,55,60,63,72,86,130,140,220,290,330,77748,0,41,43.123473394815065,1.5108000006875955,326.97149999876274,2843.401682358389
1714846431,83,,Aggregated,918.700000,0.000000,41,56,61,64,73,88,130,140,220,290,330,78726,0,41,43.6966255849406,1.5108000006875955,326.97149999876274,2843.4032212991897
1714846432,84,,Aggregated,921.200000,0.000000,42,56,61,64,75,92,130,140,230,310,330,79688,0,42,44.27276123632232,1.5108000006875955,326.97149999876274,2843.4036994277685
1714846433,85,,Aggregated,920.700000,0.000000,43,57,61,65,78,92,130,140,230,310,330,80681,0,43,44.802145858380946,1.5108000006875955,326.97149999876274,2843.4046801601366
1714846434,86,,Aggregated,926.500000,0.000000,43,57,62,66,80,95,130,140,240,310,330,81595,0,43,45.36560731662454,1.5108000006875955,326.97149999876274,2843.401666768797
1714846435,87,,Aggregated,921.200000,0.000000,44,57,63,66,81,97,130,140,240,310,340,82518,0,44,45.88924702610352,1.5108000006875955,340.0853000021016,2843.404081533726
1714846436,88,,Aggregated,922.700000,0.000000,44,58,63,67,83,98,130,140,250,310,340,83543,0,44,46.420967857271684,1.5108000006875955,340.0853000021016,2843.40417509546
1714846438,89,,Aggregated,922.500000,0.000000,45,58,64,68,84,99,130,140,260,310,340,84583,0,45,46.93335948240236,1.5108000006875955,340.0853000021016,2843.4042183417473
1714846439,90,,Aggregated,922.200000,0.000000,45,59,65,68,86,100,130,140,260,320,360,85545,0,45,47.49498771640784,1.5108000006875955,355.70089999964694,2843.4026652638963
1714846440,91,,Aggregated,926.400000,0.000000,46,59,65,69,87,100,130,140,270,320,360,86596,0,46,48.02447708554868,1.5108000006875955,355.70089999964694,2843.401034689824
1714846441,92,,Aggregated,930.600000,0.000000,46,60,66,71,88,100,130,140,280,320,360,87588,0,46,48.553195087228055,1.5108000006875955,355.70089999964694,2843.4030460793715
1714846442,93,,Aggregated,931.200000,0.000000,47,60,67,72,88,100,130,140,280,320,360,88568,0,47,49.055823260094854,1.5108000006875955,355.70089999964694,2843.402560744287
1714846443,94,,Aggregated,928.100000,0.000000,47,61,67,74,89,100,130,140,280,330,360,89576,0,47,49.626550763598786,1.5108000006875955,355.70089999964694,2843.4051531660266
1714846444,95,,Aggregated,933.000000,0.000000,48,61,68,76,90,100,130,140,280,330,490,90591,0,48,50.13285093773273,1.5108000006875955,486.76029999842285,2843.4013864511926
1714846445,96,,Aggregated,940.900000,0.000000,48,61,69,78,91,100,130,140,290,330,490,91515,0,48,50.61963181445767,1.5108000006875955,486.76029999842285,2843.4020980167184
1714846446,97,,Aggregated,944.900000,0.000000,49,62,69,79,91,110,130,140,290,330,490,92458,0,49,51.117865813667386,1.5108000006875955,486.76029999842285,2843.40476757014
1714846447,98,,Aggregated,946.800000,0.000000,49,62,70,80,92,110,130,140,290,330,490,93471,0,49,51.65301705341883,1.5108000006875955,486.76029999842285,2843.405537546405
1714846448,99,,Aggregated,953.500000,0.000000,50,63,71,81,93,110,130,140,290,330,490,94460,0,50,52.20456571459016,1.5108000006875955,486.76029999842285,2843.404869786153
1714846449,100,,Aggregated,952.500000,0.000000,51,64,73,83,94,110,130,140,290,330,490,95602,0,51,52.72641281354187,1.5108000006875955,486.76029999842285,2843.4042384050545
1714846450,100,,Aggregated,943.600000,0.000000,51,64,75,84,94,110,130,140,290,330,490,96588,0,51,53.20222669172363,1.5108000006875955,486.76029999842285,2843.404066757775
1714846451,100,,Aggregated,949.200000,0.000000,52,65,76,85,95,110,130,140,290,330,490,97681,0,52,53.73958145494254,1.5108000006875955,486.76029999842285,2843.402063860935
1714846452,100,,Aggregated,956.100000,0.000000,53,65,78,86,96,120,130,150,290,360,490,98601,0,53,54.269127180253825,1.5108000006875955,486.76029999842285,2843.403849859535
1714846453,100,,Aggregated,957.800000,0.000000,53,66,79,87,97,120,130,150,290,360,490,99566,0,53,54.72751699676767,1.5108000006875955,486.76029999842285,2843.4053391720067
1714846454,100,,Aggregated,957.300000,0.000000,54,66,80,87,98,120,130,150,290,350,490,100497,0,54,55.18474039324765,1.5108000006875955,486.76029999842285,2843.4012856105155
1714846455,100,,Aggregated,952.300000,0.000000,54,67,81,88,99,120,130,150,300,350,490,101550,0,54,55.70037507336467,1.5108000006875955,486.76029999842285,2843.4034465780405
1714846456,100,,Aggregated,948.200000,0.000000,55,67,82,88,99,120,130,150,300,350,490,102495,0,55,56.14025605736975,1.5108000006875955,486.76029999842285,2843.401326893995
1714846457,100,,Aggregated,954.700000,0.000000,55,68,84,89,100,120,130,160,300,350,490,103554,0,55,56.56478971261577,1.5108000006875955,486.76029999842285,2843.40228286691
1714846459,100,,Aggregated,952.600000,0.000000,56,68,85,89,100,120,140,160,300,350,490,104535,0,56,56.99729492610285,1.5108000006875955,486.76029999842285,2843.400975749749
1714846460,100,,Aggregated,962.100000,0.000000,56,69,86,90,100,120,140,160,300,350,490,105607,0,56,57.44806334618105,1.5108000006875955,486.76029999842285,2843.4008067647032
1714846461,100,,Aggregated,958.200000,0.000000,56,70,86,91,100,120,140,160,300,350,490,106654,0,56,57.861335634858406,1.5108000006875955,486.76029999842285,2843.401016370694
1714846462,100,,Aggregated,952.800000,0.000000,57,71,87,91,100,120,140,160,300,350,490,107603,0,57,58.26401359070126,1.5108000006875955,486.76029999842285,2843.4008252558015
1714846463,100,,Aggregated,956.700000,0.000000,57,72,87,91,100,120,140,160,300,350,490,108560,0,57,58.674037803060536,1.5108000006875955,486.76029999842285,2843.402966101695
1714846464,100,,Aggregated,954.400000,0.000000,57,73,88,92,100,120,140,160,300,350,490,109541,0,57,59.0823868752371,1.5108000006875955,486.76029999842285,2843.401365698688
1714846465,100,,Aggregated,958.400000,0.000000,58,74,88,92,100,120,140,170,300,350,490,110500,0,58,59.459685957469596,1.5108000006875955,486.76029999842285,2843.4036561085973
