Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?url=https://hemocentrosunidos.org.br/,15096,0,2,1.949871628244194,1.4502999983960763,11.672499997075647,2851.0,50.44657206817502,0.0,2,2,2,2,2,3,3,4,6,8,12
GET,/?url=https://luccabarroso.com.br/,15097,0,2,1.9555970259002013,1.4880999988236,47.469099998124875,2841.0,50.44991378598558,0.0,2,2,2,2,2,3,3,4,5,18,47
GET,/?url=https://luccabarroso.com.br/pt/animations,15097,0,2,1.9535156786152597,1.4817999981460162,14.396499995200429,2867.0,50.44991378598558,0.0,2,2,2,2,2,3,3,4,5,13,14
GET,/?url=https://www.apple.com/br/,15097,0,2,1.9549715108884094,1.4808999985689297,15.64650000364054,2835.0,50.44991378598558,0.0,2,2,2,2,2,3,3,4,6,13,16
GET,/?url=https://www.baratocoletivo.com.br/,15097,0,2,1.9578242101238035,1.460299998143455,18.113900001480943,2853.0,50.44991378598558,0.0,2,2,2,2,2,3,3,4,5,11,18
GET,/?url=https://www.bbc.com/portuguese,15096,0,2,1.952362817964423,1.4803000012761913,15.539200001512654,2845.0,50.44657206817502,0.0,2,2,2,2,2,3,3,4,6,13,16
GET,/?url=https://www.cnnbrasil.com.br/,15096,0,2,1.9504188394315327,1.472500000090804,13.67029999528313,2843.0,50.44657206817502,0.0,2,2,2,2,2,3,3,4,6,13,14
GET,/?url=https://www.fontshare.com/,15097,0,2,1.9472537060400386,1.47570000262931,12.827900005504489,2837.0,50.44991378598558,0.0,2,2,2,2,2,3,3,4,5,10,13
GET,/?url=https://www.unifor.br/,15097,0,2,1.946785752134006,1.4500000033876859,21.551800000452204,2829.0,50.44991378598558,0.0,2,2,2,2,2,3,3,4,6,21,22
GET,/?url=https://www.youtube.com/,15096,0,2,1.9500573926686113,1.4631000012741424,25.14090000113356,2833.0,50.44657206817502,0.0,2,2,2,2,2,3,3,4,5,19,25
,Aggregated,150966,0,2,1.9518658876832788,1.4500000033876859,47.469099998124875,2843.400010598413,504.4857709886136,0.0,2,2,2,2,2,3,3,4,6,14,47
