Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?url=https://hemocentrosunidos.org.br/,27328,0,95,87.41235921399259,1.512300001195399,432.5887999984843,2851.0,91.15630029782562,0.0,95,100,110,110,120,140,160,190,350,420,430
GET,/?url=https://luccabarroso.com.br/,27420,0,82,96.77817399344244,1.528400000097463,486.76029999842285,2841.0,91.46317894344185,0.0,82,110,120,150,190,210,240,270,330,430,490
GET,/?url=https://luccabarroso.com.br/pt/animations,27419,0,98,91.59628649840488,1.5155000000959262,380.88799999968614,2867.0,91.4598433059895,0.0,98,110,110,120,130,140,170,200,330,380,380
GET,/?url=https://www.apple.com/br/,27392,0,96,88.14288718969966,1.5239000022120308,427.94789999970817,2835.0,91.36978109477603,0.0,96,100,110,110,120,140,170,200,330,390,430
GET,/?url=https://www.baratocoletivo.com.br/,27386,0,96,88.30819975900198,1.5543000008619856,491.1833999976807,2853.0,91.34976727006193,0.0,96,100,110,110,120,140,160,190,330,420,490
GET,/?url=https://www.bbc.com/portuguese,27371,0,95,87.72995320229514,1.5108000006875955,420.79890000240994,2845.0,91.29973270827668,0.0,95,100,110,110,120,140,160,190,340,410,420
GET,/?url=https://www.cnnbrasil.com.br/,27371,0,95,87.67674568339457,1.5521999994234648,456.64010000109556,2843.0,91.29973270827668,0.0,95,100,110,110,120,140,160,190,340,420,460
GET,/?url=https://www.fontshare.com/,27408,0,96,89.07488649299529,1.5401999989990145,423.554700002569,2837.0,91.42315129401364,0.0,96,100,110,110,130,140,170,200,330,390,420
GET,/?url=https://www.unifor.br/,27405,0,95,88.19411452655915,1.516500000434462,426.3098000010359,2829.0,91.4131443816566,0.0,95,100,110,110,120,140,160,200,330,410,430
GET,/?url=https://www.youtube.com/,27357,0,96,87.76606355594635,1.5424999983224552,435.20730000091135,2833.0,91.25303378394378,0.0,96,100,110,110,120,140,160,190,340,410,440
,Aggregated,273857,0,95,89.26978876202001,1.5108000006875955,491.1833999976807,2843.4002745958655,913.4876657882623,0.0,95,100,110,110,130,150,190,220,340,410,490
