Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1714847550,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1714847551,1,,Aggregated,0.000000,0.000000,2,2,2,2,2,3,3,4,16,16,16,501,0,2,1.9642317364743573,1.5057999989949167,15.957300001900876,2843.395209580838
1714847552,1,,Aggregated,0.000000,0.000000,2,2,2,2,2,3,3,4,16,16,16,989,0,2,1.9912662284532434,1.5057999989949167,15.957300001900876,2843.392315470172
1714847553,1,,Aggregated,109.000000,0.000000,2,2,2,2,2,3,3,4,10,16,16,1492,0,2,1.9801018766718421,1.5057999989949167,15.957300001900876,2843.4142091152817
1714847554,1,,Aggregated,313.000000,0.000000,2,2,2,2,2,3,3,4,10,16,16,1996,0,2,1.9740742985912125,1.5057999989949167,15.957300001900876,2843.400801603206
1714847555,1,,Aggregated,370.333333,0.000000,2,2,2,2,2,3,3,4,10,16,16,2497,0,2,1.9725705646842242,1.5057999989949167,15.957300001900876,2843.4012815378455
1714847556,1,,Aggregated,400.500000,0.000000,2,2,2,2,2,2,3,4,10,16,16,3026,0,2,1.9537744877685346,1.504600000771461,15.957300001900876,2843.400528750826
1714847557,1,,Aggregated,423.600000,0.000000,2,2,2,2,2,2,3,4,10,16,16,3564,0,2,1.9361383277138453,1.4899000016157515,15.957300001900876,2843.4001122334457
1714847558,1,,Aggregated,435.500000,0.000000,2,2,2,2,2,2,3,4,9,16,16,4090,0,2,1.9281486063481699,1.4899000016157515,15.957300001900876,2843.4
1714847559,1,,Aggregated,449.285714,0.000000,2,2,2,2,2,2,3,3,9,16,16,4631,0,2,1.915920816229746,1.4717999983986374,15.957300001900876,2843.399481753401
1714847560,1,,Aggregated,460.625000,0.000000,2,2,2,2,2,2,3,3,6,16,16,5166,0,2,1.9084352109826423,1.4569999984814785,15.957300001900876,2843.4003097173827
1714847561,1,,Aggregated,468.333333,0.000000,2,2,2,2,2,2,3,3,6,16,16,5693,0,2,1.905021447379543,1.4569999984814785,15.957300001900876,2843.4025996838222
1714847562,1,,Aggregated,475.800000,0.000000,2,2,2,2,2,2,3,3,6,16,16,6225,0,2,1.9006371405419809,1.4569999984814785,15.957300001900876,2843.398714859438
1714847563,1,,Aggregated,516.700000,0.000000,2,2,2,2,2,2,3,3,6,16,16,6760,0,2,1.8959110058998563,1.4569999984814785,15.957300001900876,2843.4
1714847564,1,,Aggregated,518.300000,0.000000,2,2,2,2,2,2,3,3,5,16,16,7279,0,2,1.8962697623121438,1.4569999984814785,15.957300001900876,2843.398955900536
1714847565,1,,Aggregated,523.900000,0.000000,2,2,2,2,2,2,3,3,5,16,16,7813,0,2,1.8930624599836965,1.4569999984814785,15.957300001900876,2843.401894278766
1714847566,1,,Aggregated,526.800000,0.000000,2,2,2,2,2,2,3,3,5,16,16,8335,0,2,1.8925940731746023,1.4569999984814785,15.957300001900876,2843.399040191962
1714847567,1,,Aggregated,527.900000,0.000000,2,2,2,2,2,2,3,3,5,16,16,8870,0,2,1.8898504622254644,1.4569999984814785,15.957300001900876,2843.4
